GeoFIPS,GeoName,Region,ComponentId,ComponentName,Line,IndustryClassification,Description,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
54000,West Virginia,5,2,Per capita personal consumption expenditures (PCE) by state,6,...,   Recreational goods and vehicles,424,457,485,524,529,565,581,668,681,694,703,728,724,739,740,775,795,810,848
54000,West Virginia,5,2,Per capita personal consumption expenditures (PCE) by state,7,...,   Other durable goods,241,257,265,281,273,288,303,327,349,384,413,416,405,414,426,435,446,452,466
54000,West Virginia,5,2,Per capita personal consumption expenditures (PCE) by state,8,...,  Nondurable goods,4347,4451,4757,5076,5151,5270,5442,5766,6069,6442,6694,7150,7066,7430,7902,7969,8065,8161,8020
54000,West Virginia,5,2,Per capita personal consumption expenditures (PCE) by state,9,...,   Food and beverages purchased for off-premises consumption,1697,1713,1763,1808,1820,1841,1877,1972,2055,2155,2251,2410,2462,2526,2585,2629,2660,2697,2716
54000,West Virginia,5,2,Per capita personal consumption expenditures (PCE) by state,10,...,   Clothing and footwear,603,636,656,679,664,663,656,667,701,719,727,742,736,755,777,798,819,837,853
54000,West Virginia,5,2,Per capita personal consumption expenditures (PCE) by state,11,...,   Gasoline and other energy goods,568,507,563,684,673,652,735,864,1009,1126,1193,1345,1029,1227,1524,1520,1502,1437,1119
54000,West Virginia,5,2,Per capita personal consumption expenditures (PCE) by state,12,...,   Other nondurable goods,1479,1596,1774,1905,1995,2115,2174,2264,2305,2442,2523,2653,2839,2921,3016,3022,3084,3189,3333
54000,West Virginia,5,2,Per capita personal consumption expenditures (PCE) by state,13,..., Services,9934,10500,11068,11794,12512,13203,13819,14628,15412,16103,16696,17401,17827,18380,19145,19729,20253,20961,21811
54000,West Virginia,5,2,Per capita personal consumption expenditures (PCE) by state,14,...,  Household consumption expenditures (for services),9378,9910,10387,11057,11691,12338,12945,13711,14484,15084,15706,16304,16678,17196,17908,18428,18909,19577,20341
54000,West Virginia,5,2,Per capita personal consumption expenditures (PCE) by state,15,...,  Housing and utilities,2244,2349,2485,2625,2789,2916,3039,3239,3492,3675,3820,3960,4018,4008,4135,4218,4280,4420,4573
54000,West Virginia,5,2,Per capita personal consumption expenditures (PCE) by state,16,...,  Health care,2995,3156,3268,3446,3729,3998,4218,4515,4722,4823,5074,5272,5580,5730,5966,6284,6465,6764,7126
54000,West Virginia,5,2,Per capita personal consumption expenditures (PCE) by state,17,...,  Transportation services,290,316,351,366,385,389,394,398,412,424,448,457,449,477,481,489,497,507,512
54000,West Virginia,5,2,Per capita personal consumption expenditures (PCE) by state,18,...,  Recreation services,372,408,460,527,585,652,695,733,771,799,820,823,835,868,885,889,892,903,911
54000,West Virginia,5,2,Per capita personal consumption expenditures (PCE) by state,19,...,  Food services and accommodations,950,991,1027,1085,1107,1159,1235,1298,1391,1463,1508,1620,1671,1759,1984,2120,2257,2326,2382
54000,West Virginia,5,2,Per capita personal consumption expenditures (PCE) by state,20,...,  Financial services and insurance,1219,1294,1380,1511,1481,1525,1564,1651,1756,1855,1935,1981,1892,1996,2090,2052,2134,2243,2301
54000,West Virginia,5,2,Per capita personal consumption expenditures (PCE) by state,21,...,  Other services,1308,1396,1416,1498,1615,1698,1801,1876,1940,2044,2100,2192,2232,2359,2368,2376,2384,2413,2537
54000,West Virginia,5,2,Per capita personal consumption expenditures (PCE) by state,22,..., Final consumption expenditures of nonprofit institutions serving households (NPISHs),557,590,682,737,822,865,874,918,928,1019,990,1096,1149,1184,1237,1300,1344,1384,1470
54000,West Virginia,5,2,Per capita personal consumption expenditures (PCE) by state,23,..., Gross output of nonprofit institutions,1584,1628,1772,1863,2013,2124,2138,2264,2358,2509,2512,2671,2828,2949,3086,3247,3343,3464,3657
54000,West Virginia,5,2,Per capita personal consumption expenditures (PCE) by state,24,..., Less: Receipts from sales of goods and services by nonprofit institutions,1027,1038,1091,1126,1191,1258,1263,1347,1431,1490,1522,1574,1678,1765,1849,1947,1999,2080,2187
55000,Wisconsin,3,2,Per capita personal consumption expenditures (PCE) by state,1,...,Personal consumption expenditures,20092,21078,22381,23591,24550,25360,26604,28037,29392,30772,31790,32606,32056,32766,34027,34600,35383,36428,37391
55000,Wisconsin,3,2,Per capita personal consumption expenditures (PCE) by state,2,..., Goods,7335,7564,8166,8452,8613,8757,9078,9578,9933,10369,10612,10800,10269,10666,11274,11446,11769,12149,12204
55000,Wisconsin,3,2,Per capita personal consumption expenditures (PCE) by state,3,...,  Durable goods,2708,2898,3169,3211,3307,3423,3502,3642,3646,3608,3617,3486,3344,3477,3547,3625,3836,4037,4212
55000,Wisconsin,3,2,Per capita personal consumption expenditures (PCE) by state,4,...,   Motor vehicles and parts,1185,1259,1361,1365,1421,1442,1408,1383,1319,1201,1211,1083,1066,1128,1177,1247,1305,1397,1460
55000,Wisconsin,3,2,Per capita personal consumption expenditures (PCE) by state,5,...,   Furnishings and durable household equipment,587,629,695,712,729,762,797,859,876,878,855,820,765,788,809,806,837,873,926
55000,Wisconsin,3,2,Per capita personal consumption expenditures (PCE) by state,6,...,   Recreational goods and vehicles,663,716,788,806,830,883,942,1026,1063,1105,1106,1129,1062,1099,1091,1098,1197,1266,1318
55000,Wisconsin,3,2,Per capita personal consumption expenditures (PCE) by state,7,...,   Other durable goods,273,294,326,327,328,336,355,374,388,424,445,455,451,462,470,474,496,502,507
55000,Wisconsin,3,2,Per capita personal consumption expenditures (PCE) by state,8,...,  Nondurable goods,4627,4666,4997,5242,5306,5334,5576,5936,6287,6761,6995,7314,6925,7189,7727,7822,7933,8112,7992
55000,Wisconsin,3,2,Per capita personal consumption expenditures (PCE) by state,9,...,   Food and beverages purchased for off-premises consumption,1844,1850,1932,1960,1988,2001,2021,2134,2228,2369,2469,2538,2512,2528,2644,2675,2689,2766,2782
55000,Wisconsin,3,2,Per capita personal consumption expenditures (PCE) by state,10,...,   Clothing and footwear,765,783,830,835,835,827,843,851,856,870,854,862,845,867,889,899,914,925,931
55000,Wisconsin,3,2,Per capita personal consumption expenditures (PCE) by state,11,...,   Gasoline and other energy goods,594,529,600,747,718,675,795,925,1101,1256,1342,1524,1098,1276,1563,1568,1546,1491,1187
55000,Wisconsin,3,2,Per capita personal consumption expenditures (PCE) by state,12,...,   Other nondurable goods,1425,1503,1634,1700,1764,1831,1916,2026,2103,2266,2329,2391,2470,2518,2631,2679,2785,2931,3092
55000,Wisconsin,3,2,Per capita personal consumption expenditures (PCE) by state,13,..., Services,12756,13514,14215,15139,15938,16603,17527,18459,19459,20403,21177,21806,21787,22100,22753,23153,23613,24279,25188
55000,Wisconsin,3,2,Per capita personal consumption expenditures (PCE) by state,14,...,  Household consumption expenditures (for services),12129,12791,13458,14301,15041,15654,16499,17426,18418,19283,20062,20561,20515,20814,21426,21765,22144,22807,23652
55000,Wisconsin,3,2,Per capita personal consumption expenditures (PCE) by state,15,...,  Housing and utilities,3379,3533,3729,3971,4229,4367,4546,4718,5036,5245,5389,5555,5569,5559,5738,5797,5887,6142,6282
55000,Wisconsin,3,2,Per capita personal consumption expenditures (PCE) by state,16,...,  Health care,2922,3083,3252,3474,3811,4141,4462,4804,5100,5369,5641,5926,6133,6255,6474,6712,6759,6793,7135
55000,Wisconsin,3,2,Per capita personal consumption expenditures (PCE) by state,17,...,  Transportation services,688,733,784,822,848,820,834,871,913,949,975,965,932,937,952,965,1000,1042,1071
55000,Wisconsin,3,2,Per capita personal consumption expenditures (PCE) by state,18,...,  Recreation services,824,851,879,900,943,975,1024,1079,1128,1198,1276,1278,1235,1231,1261,1263,1296,1319,1349
55000,Wisconsin,3,2,Per capita personal consumption expenditures (PCE) by state,19,...,  Food services and accommodations,1119,1154,1204,1286,1292,1328,1411,1497,1564,1651,1706,1722,1690,1730,1776,1840,1874,1947,2090
55000,Wisconsin,3,2,Per capita personal consumption expenditures (PCE) by state,20,...,  Financial services and insurance,1524,1645,1769,1937,1881,1908,1976,2110,2238,2316,2433,2415,2280,2383,2464,2418,2538,2684,2760
55000,Wisconsin,3,2,Per capita personal consumption expenditures (PCE) by state,21,...,  Other services,1674,1791,1841,1911,2037,2116,2246,2348,2439,2556,2642,2700,2677,2719,2761,2771,2790,2879,2965
55000,Wisconsin,3,2,Per capita personal consumption expenditures (PCE) by state,22,..., Final consumption expenditures of nonprofit institutions serving households (NPISHs),628,722,757,838,897,949,1027,1032,1041,1120,1116,1245,1272,1286,1327,1388,1470,1472,1536
55000,Wisconsin,3,2,Per capita personal consumption expenditures (PCE) by state,23,..., Gross output of nonprofit institutions,2193,2310,2386,2540,2683,2848,3004,3132,3254,3391,3442,3649,3802,3919,4069,4239,4374,4440,4619
55000,Wisconsin,3,2,Per capita personal consumption expenditures (PCE) by state,24,..., Less: Receipts from sales of goods and services by nonprofit institutions,1565,1588,1629,1702,1786,1899,1977,2099,2213,2271,2326,2404,2530,2633,2742,2851,2904,2969,3083
56000,Wyoming,7,2,Per capita personal consumption expenditures (PCE) by state,1,...,Personal consumption expenditures,19303,20445,21679,22990,23932,24889,26359,28201,30252,32651,34552,35930,33637,34633,36600,37166,37686,39356,39825
56000,Wyoming,7,2,Per capita personal consumption expenditures (PCE) by state,2,..., Goods,7530,7874,8379,8813,9043,9211,9776,10549,11417,12578,13543,14067,12428,12758,13656,13853,13862,14037,13597
56000,Wyoming,7,2,Per capita personal consumption expenditures (PCE) by state,3,...,  Durable goods,2455,2624,2771,2847,3007,3183,3285,3537,3720,3958,4217,4022,3612,3621,3769,3893,3988,4120,4237
56000,Wyoming,7,2,Per capita personal consumption expenditures (PCE) by state,4,...,   Motor vehicles and parts,1093,1195,1320,1342,1463,1523,1506,1572,1607,1641,1734,1514,1349,1410,1521,1603,1611,1684,1744
56000,Wyoming,7,2,Per capita personal consumption expenditures (PCE) by state,5,...,   Furnishings and durable household equipment,484,521,533,565,587,626,646,689,746,811,850,854,764,742,744,749,770,798,830
56000,Wyoming,7,2,Per capita personal consumption expenditures (PCE) by state,6,...,   Recreational goods and vehicles,611,635,640,657,685,749,820,926,993,1078,1168,1173,1046,1003,1022,1061,1106,1122,1145
56000,Wyoming,7,2,Per capita personal consumption expenditures (PCE) by state,7,...,   Other durable goods,267,273,278,283,272,285,313,349,374,428,466,482,454,466,482,480,501,516,518
56000,Wyoming,7,2,Per capita personal consumption expenditures (PCE) by state,8,...,  Nondurable goods,5075,5250,5607,5967,6037,6028,6491,7012,7697,8620,9325,10045,8816,9138,9887,9960,9874,9918,9360
56000,Wyoming,7,2,Per capita personal consumption expenditures (PCE) by state,9,...,   Food and beverages purchased for off-premises consumption,1877,1965,2072,2080,2095,2117,2223,2327,2478,2672,2893,3020,2940,2909,2990,2995,3026,3142,3164
56000,Wyoming,7,2,Per capita personal consumption expenditures (PCE) by state,10,...,   Clothing and footwear,686,719,715,689,685,664,685,717,749,795,794,796,759,775,808,805,816,832,841
56000,Wyoming,7,2,Per capita personal consumption expenditures (PCE) by state,11,...,   Gasoline and other energy goods,1073,1002,1125,1451,1432,1352,1607,1917,2334,2846,3208,3687,2553,2882,3413,3400,3225,3019,2291
56000,Wyoming,7,2,Per capita personal consumption expenditures (PCE) by state,12,...,   Other nondurable goods,1439,1565,1696,1747,1824,1895,1975,2050,2136,2307,2430,2542,2564,2571,2676,2761,2808,2925,3064
56000,Wyoming,7,2,Per capita personal consumption expenditures (PCE) by state,13,..., Services,11773,12571,13301,14177,14888,15677,16583,17652,18835,20073,21010,21863,21208,21875,22944,23313,23824,25319,26228
56000,Wyoming,7,2,Per capita personal consumption expenditures (PCE) by state,14,...,  Household consumption expenditures (for services),11569,12240,12920,13764,14430,15175,15919,17017,18329,19547,20472,21254,20588,21276,22351,22704,23173,24661,25554
56000,Wyoming,7,2,Per capita personal consumption expenditures (PCE) by state,15,...,  Housing and utilities,3086,3250,3405,3637,3902,4033,4180,4462,4840,5157,5309,5465,5472,5607,5908,5988,6195,6771,7136
56000,Wyoming,7,2,Per capita personal consumption expenditures (PCE) by state,16,...,  Health care,2305,2450,2608,2810,3101,3410,3635,3872,4177,4387,4674,4920,5074,5265,5460,5404,5343,5415,5628
56000,Wyoming,7,2,Per capita personal consumption expenditures (PCE) by state,17,...,  Transportation services,485,509,530,578,624,667,682,638,697,753,830,869,800,854,910,931,972,1045,1071
56000,Wyoming,7,2,Per capita personal consumption expenditures (PCE) by state,18,...,  Recreation services,665,677,695,706,723,728,744,807,855,934,964,989,946,969,1017,1063,1096,1164,1199
56000,Wyoming,7,2,Per capita personal consumption expenditures (PCE) by state,19,...,  Food services and accommodations,1621,1622,1711,1786,1780,1914,2023,2182,2372,2559,2719,2821,2626,2619,2690,2804,2904,3053,3196
56000,Wyoming,7,2,Per capita personal consumption expenditures (PCE) by state,20,...,  Financial services and insurance,1464,1581,1746,1913,1910,1960,2106,2296,2577,2810,2912,3030,2603,2768,3004,2950,3076,3312,3354
56000,Wyoming,7,2,Per capita personal consumption expenditures (PCE) by state,21,...,  Other services,1943,2151,2227,2334,2391,2463,2550,2760,2810,2947,3063,3161,3067,3193,3362,3565,3587,3901,3971
56000,Wyoming,7,2,Per capita personal consumption expenditures (PCE) by state,22,..., Final consumption expenditures of nonprofit institutions serving households (NPISHs),204,331,381,413,459,502,664,635,505,526,538,609,620,599,593,609,651,657,674
56000,Wyoming,7,2,Per capita personal consumption expenditures (PCE) by state,23,..., Gross output of nonprofit institutions,1704,1824,1945,2036,2175,2333,2404,2468,2609,2647,2875,3008,3113,3194,3282,3331,3410,3492,3609
56000,Wyoming,7,2,Per capita personal consumption expenditures (PCE) by state,24,..., Less: Receipts from sales of goods and services by nonprofit institutions,1500,1493,1564,1623,1717,1831,1740,1833,2104,2122,2337,2399,2492,2594,2689,2722,2759,2835,2935
91000,New England,1,2,Per capita personal consumption expenditures (PCE) by state,1,...,Personal consumption expenditures,24282,25636,27069,28875,30152,31143,32620,34666,36698,38515,39831,40780,39969,41105,42395,43375,44267,46044,47360
91000,New England,1,2,Per capita personal consumption expenditures (PCE) by state,2,..., Goods,8302,8595,9236,9844,10094,10327,10749,11501,12125,12424,12717,12820,12146,12657,13284,13547,13815,14268,14321
91000,New England,1,2,Per capita personal consumption expenditures (PCE) by state,3,...,  Durable goods,2803,3015,3281,3526,3634,3797,3943,4192,4365,4323,4350,4130,3876,4064,4201,4356,4511,4679,4861
91000,New England,1,2,Per capita personal consumption expenditures (PCE) by state,4,...,   Motor vehicles and parts,1040,1127,1218,1264,1339,1410,1470,1483,1461,1361,1355,1170,1136,1205,1250,1303,1364,1446,1509
91000,New England,1,2,Per capita personal consumption expenditures (PCE) by state,5,...,   Furnishings and durable household equipment,587,634,699,776,819,867,897,993,1039,1047,1032,992,885,908,935,968,1005,1035,1067
91000,New England,1,2,Per capita personal consumption expenditures (PCE) by state,6,...,   Recreational goods and vehicles,756,807,881,975,982,1009,1029,1112,1219,1247,1258,1258,1173,1244,1277,1321,1356,1399,1460
91000,New England,1,2,Per capita personal consumption expenditures (PCE) by state,7,...,   Other durable goods,420,447,483,510,495,510,548,605,646,668,705,710,682,707,738,764,785,799,825
91000,New England,1,2,Per capita personal consumption expenditures (PCE) by state,8,...,  Nondurable goods,5499,5580,5955,6318,6460,6530,6806,7309,7760,8102,8367,8690,8271,8593,9083,9190,9304,9589,9460
91000,New England,1,2,Per capita personal consumption expenditures (PCE) by state,9,...,   Food and beverages purchased for off-premises consumption,1988,2030,2149,2217,2315,2373,2390,2543,2636,2743,2869,2977,2960,3014,3166,3224,3239,3375,3403
91000,New England,1,2,Per capita personal consumption expenditures (PCE) by state,10,...,   Clothing and footwear,1102,1121,1159,1192,1173,1149,1174,1231,1272,1256,1239,1223,1159,1189,1197,1238,1258,1268,1276
91000,New England,1,2,Per capita personal consumption expenditures (PCE) by state,11,...,   Gasoline and other energy goods,641,560,590,737,726,678,823,961,1153,1273,1345,1530,1143,1289,1513,1454,1431,1407,1066
91000,New England,1,2,Per capita personal consumption expenditures (PCE) by state,12,...,   Other nondurable goods,1768,1870,2057,2171,2247,2329,2419,2574,2698,2830,2913,2961,3008,3101,3208,3275,3375,3539,3714
91000,New England,1,2,Per capita personal consumption expenditures (PCE) by state,13,..., Services,15980,17041,17833,19031,20058,20816,21870,23165,24573,26091,27115,27960,27822,28447,29111,29828,30452,31776,33039
91000,New England,1,2,Per capita personal consumption expenditures (PCE) by state,14,...,  Household consumption expenditures (for services),15392,16314,17046,18176,19091,19754,20756,22018,23344,24687,25741,26475,26343,26998,27656,28280,28836,30142,31317
91000,New England,1,2,Per capita personal consumption expenditures (PCE) by state,15,...,  Housing and utilities,4675,4887,5119,5377,5743,5880,6129,6419,6912,7305,7525,7809,7799,7798,7851,7951,8077,8380,8653
91000,New England,1,2,Per capita personal consumption expenditures (PCE) by state,16,...,  Health care,3593,3795,3844,4061,4364,4695,4968,5333,5635,6015,6401,6675,6911,7190,7397,7605,7709,8027,8320
91000,New England,1,2,Per capita personal consumption expenditures (PCE) by state,17,...,  Transportation services,842,885,969,1027,1050,1022,1069,1117,1160,1197,1217,1213,1159,1177,1236,1261,1322,1393,1444
91000,New England,1,2,Per capita personal consumption expenditures (PCE) by state,18,...,  Recreation services,856,925,993,1051,1091,1122,1203,1295,1371,1456,1564,1588,1543,1579,1633,1701,1758,1817,1880
91000,New England,1,2,Per capita personal consumption expenditures (PCE) by state,19,...,  Food services and accommodations,1395,1462,1538,1652,1687,1748,1843,1961,2046,2144,2226,2271,2227,2285,2373,2477,2557,2690,2862
91000,New England,1,2,Per capita personal consumption expenditures (PCE) by state,20,...,  Financial services and insurance,1796,1925,2089,2320,2268,2301,2385,2558,2736,2875,3018,3004,2832,2993,3074,3042,3133,3328,3433
91000,New England,1,2,Per capita personal consumption expenditures (PCE) by state,21,...,  Other services,2235,2434,2493,2688,2889,2984,3160,3335,3486,3694,3789,3914,3872,3976,4091,4243,4281,4506,4726
91000,New England,1,2,Per capita personal consumption expenditures (PCE) by state,22,..., Final consumption expenditures of nonprofit institutions serving households (NPISHs),588,727,787,855,966,1062,1114,1147,1228,1404,1374,1484,1479,1449,1455,1548,1616,1635,1722
91000,New England,1,2,Per capita personal consumption expenditures (PCE) by state,23,..., Gross output of nonprofit institutions,2404,2603,2722,2859,3108,3380,3575,3803,4072,4400,4502,4695,4827,4923,5043,5262,5408,5578,5814
91000,New England,1,2,Per capita personal consumption expenditures (PCE) by state,24,..., Less: Receipts from sales of goods and services by nonprofit institutions,1816,1876,1935,2005,2142,2318,2461,2656,2844,2996,3129,3211,3348,3474,3588,3715,3792,3944,4092
92000,Mideast,2,2,Per capita personal consumption expenditures (PCE) by state,1,...,Personal consumption expenditures,22105,23225,24543,26175,27322,28349,29797,31419,33218,34888,36348,37256,36660,37796,39190,40150,41010,42654,43925
92000,Mideast,2,2,Per capita personal consumption expenditures (PCE) by state,2,..., Goods,7368,7642,8188,8698,8994,9274,9722,10192,10660,11055,11351,11380,10797,11298,11947,12285,12541,12951,13086
92000,Mideast,2,2,Per capita personal consumption expenditures (PCE) by state,3,...,  Durable goods,2408,2590,2817,2990,3119,3305,3454,3620,3707,3756,3830,3612,3382,3524,3681,3824,3948,4076,4210
92000,Mideast,2,2,Per capita personal consumption expenditures (PCE) by state,4,...,   Motor vehicles and parts,903,969,1045,1087,1154,1229,1260,1283,1248,1175,1196,1022,977,1059,1116,1184,1226,1285,1342
92000,Mideast,2,2,Per capita personal consumption expenditures (PCE) by state,5,...,   Furnishings and durable household equipment,557,596,658,716,748,788,830,883,930,970,969,942,856,876,908,934,955,975,998
92000,Mideast,2,2,Per capita personal consumption expenditures (PCE) by state,6,...,   Recreational goods and vehicles,601,652,707,752,787,834,878,935,982,1026,1047,1036,965,986,999,1029,1057,1081,1111
92000,Mideast,2,2,Per capita personal consumption expenditures (PCE) by state,7,...,   Other durable goods,346,373,406,435,430,455,486,519,547,585,618,611,583,603,657,677,710,735,759
92000,Mideast,2,2,Per capita personal consumption expenditures (PCE) by state,8,...,  Nondurable goods,4960,5052,5371,5707,5875,5968,6268,6572,6953,7299,7522,7768,7415,7774,8266,8461,8593,8875,8875
92000,Mideast,2,2,Per capita personal consumption expenditures (PCE) by state,9,...,   Food and beverages purchased for off-premises consumption,1672,1685,1765,1839,1934,1972,2076,2152,2266,2350,2447,2555,2525,2596,2686,2729,2747,2845,2866
92000,Mideast,2,2,Per capita personal consumption expenditures (PCE) by state,10,...,   Clothing and footwear,1101,1133,1192,1227,1197,1195,1215,1243,1285,1323,1327,1303,1243,1298,1379,1425,1463,1500,1523
92000,Mideast,2,2,Per capita personal consumption expenditures (PCE) by state,11,...,   Gasoline and other energy goods,456,392,424,529,512,481,574,683,820,919,991,1117,827,950,1141,1135,1110,1067,816
92000,Mideast,2,2,Per capita personal consumption expenditures (PCE) by state,12,...,   Other nondurable goods,1731,1842,1991,2112,2232,2321,2403,2494,2583,2707,2756,2793,2820,2931,3059,3171,3272,3462,3670
92000,Mideast,2,2,Per capita personal consumption expenditures (PCE) by state,13,..., Services,14738,15584,16355,17477,18329,19076,20075,21227,22558,23832,24997,25876,25863,26497,27243,27864,28469,29703,30840
92000,Mideast,2,2,Per capita personal consumption expenditures (PCE) by state,14,...,  Household consumption expenditures (for services),14192,14937,15656,16694,17448,18111,19056,20175,21421,22572,23696,24417,24435,25064,25817,26364,26934,28126,29209
92000,Mideast,2,2,Per capita personal consumption expenditures (PCE) by state,15,...,  Housing and utilities,4124,4298,4498,4730,5036,5185,5396,5655,6064,6402,6708,6996,7100,7165,7294,7379,7519,7809,8086
92000,Mideast,2,2,Per capita personal consumption expenditures (PCE) by state,16,...,  Health care,3293,3440,3541,3716,3996,4288,4559,4863,5138,5357,5614,5817,6022,6211,6428,6630,6747,7030,7324
92000,Mideast,2,2,Per capita personal consumption expenditures (PCE) by state,17,...,  Transportation services,985,1046,1104,1183,1203,1175,1208,1266,1314,1368,1400,1403,1339,1353,1412,1449,1508,1572,1614
92000,Mideast,2,2,Per capita personal consumption expenditures (PCE) by state,18,...,  Recreation services,845,890,954,1013,1050,1088,1157,1238,1302,1398,1488,1530,1496,1516,1571,1632,1690,1739,1785
92000,Mideast,2,2,Per capita personal consumption expenditures (PCE) by state,19,...,  Food services and accommodations,1216,1262,1326,1427,1445,1495,1571,1680,1787,1905,2010,2072,2020,2088,2187,2292,2370,2503,2633
92000,Mideast,2,2,Per capita personal consumption expenditures (PCE) by state,20,...,  Financial services and insurance,1766,1882,2031,2241,2148,2187,2268,2429,2605,2719,2879,2865,2705,2860,2937,2877,2982,3156,3255
92000,Mideast,2,2,Per capita personal consumption expenditures (PCE) by state,21,...,  Other services,1963,2120,2202,2384,2570,2693,2897,3043,3210,3423,3596,3734,3753,3871,3988,4105,4118,4317,4512
92000,Mideast,2,2,Per capita personal consumption expenditures (PCE) by state,22,..., Final consumption expenditures of nonprofit institutions serving households (NPISHs),545,647,700,784,881,965,1019,1052,1136,1260,1301,1459,1428,1434,1426,1500,1535,1577,1631
92000,Mideast,2,2,Per capita personal consumption expenditures (PCE) by state,23,..., Gross output of nonprofit institutions,2394,2548,2663,2837,3072,3326,3526,3765,4016,4283,4480,4699,4789,4902,4986,5151,5270,5450,5651
92000,Mideast,2,2,Per capita personal consumption expenditures (PCE) by state,24,..., Less: Receipts from sales of goods and services by nonprofit institutions,1849,1901,1963,2053,2191,2362,2507,2713,2879,3023,3179,3240,3361,3468,3560,3651,3735,3873,4020
93000,Great Lakes,3,2,Per capita personal consumption expenditures (PCE) by state,1,...,Personal consumption expenditures,20473,21470,22637,24028,24815,25556,26563,27818,29128,30267,31340,31976,31385,32269,33599,34492,35189,36406,37454
93000,Great Lakes,3,2,Per capita personal consumption expenditures (PCE) by state,2,..., Goods,7378,7641,8166,8617,8722,8897,9166,9574,9889,10206,10533,10547,10011,10474,11169,11528,11739,12024,12119
93000,Great Lakes,3,2,Per capita personal consumption expenditures (PCE) by state,3,...,  Durable goods,2687,2856,3093,3198,3242,3360,3368,3478,3493,3458,3510,3284,3086,3215,3374,3534,3639,3777,3954
93000,Great Lakes,3,2,Per capita personal consumption expenditures (PCE) by state,4,...,   Motor vehicles and parts,1143,1206,1307,1299,1350,1382,1331,1308,1253,1148,1146,1008,971,1041,1107,1173,1214,1306,1373
93000,Great Lakes,3,2,Per capita personal consumption expenditures (PCE) by state,5,...,   Furnishings and durable household equipment,598,633,680,735,736,762,776,816,834,831,823,776,710,728,759,790,809,827,870
93000,Great Lakes,3,2,Per capita personal consumption expenditures (PCE) by state,6,...,   Recreational goods and vehicles,612,661,722,761,765,811,837,909,946,984,1020,986,912,934,956,1003,1031,1049,1093
93000,Great Lakes,3,2,Per capita personal consumption expenditures (PCE) by state,7,...,   Other durable goods,333,355,384,403,391,405,425,446,460,495,521,515,494,511,552,569,585,595,618
93000,Great Lakes,3,2,Per capita personal consumption expenditures (PCE) by state,8,...,  Nondurable goods,4691,4786,5073,5419,5480,5537,5797,6096,6396,6748,7023,7263,6925,7259,7795,7994,8100,8247,8165
93000,Great Lakes,3,2,Per capita personal consumption expenditures (PCE) by state,9,...,   Food and beverages purchased for off-premises consumption,1733,1748,1801,1873,1928,1958,2018,2104,2167,2239,2326,2408,2385,2423,2529,2576,2592,2649,2663
93000,Great Lakes,3,2,Per capita personal consumption expenditures (PCE) by state,10,...,   Clothing and footwear,869,901,933,952,932,917,927,936,953,965,950,936,900,936,972,1006,1021,1028,1038
93000,Great Lakes,3,2,Per capita personal consumption expenditures (PCE) by state,11,...,   Gasoline and other energy goods,528,472,529,661,622,584,682,781,924,1039,1141,1257,908,1079,1331,1346,1329,1277,981
93000,Great Lakes,3,2,Per capita personal consumption expenditures (PCE) by state,12,...,   Other nondurable goods,1561,1666,1810,1933,1998,2079,2170,2276,2353,2505,2605,2661,2731,2821,2963,3067,3158,3293,3482
93000,Great Lakes,3,2,Per capita personal consumption expenditures (PCE) by state,13,..., Services,13095,13828,14471,15411,16093,16659,17397,18244,19239,20061,20807,21429,21374,21796,22430,22963,23450,24382,25335
93000,Great Lakes,3,2,Per capita personal consumption expenditures (PCE) by state,14,...,  Household consumption expenditures (for services),12473,13091,13689,14542,15142,15643,16346,17191,18147,18861,19613,20091,20047,20459,21084,21544,21993,22885,23765
93000,Great Lakes,3,2,Per capita personal consumption expenditures (PCE) by state,15,...,  Housing and utilities,3455,3590,3764,3985,4241,4367,4539,4716,5053,5243,5382,5555,5593,5582,5669,5732,5826,6063,6210
93000,Great Lakes,3,2,Per capita personal consumption expenditures (PCE) by state,16,...,  Health care,2859,2968,3079,3258,3515,3785,4013,4298,4567,4791,5074,5275,5526,5707,5934,6173,6265,6456,6784
93000,Great Lakes,3,2,Per capita personal consumption expenditures (PCE) by state,17,...,  Transportation services,910,945,1007,1070,1059,1021,1035,1062,1083,1089,1101,1094,1010,1018,1074,1094,1126,1195,1248
93000,Great Lakes,3,2,Per capita personal consumption expenditures (PCE) by state,18,...,  Recreation services,864,898,940,983,994,1015,1060,1126,1175,1221,1283,1299,1260,1277,1313,1358,1397,1441,1471
93000,Great Lakes,3,2,Per capita personal consumption expenditures (PCE) by state,19,...,  Food services and accommodations,1187,1244,1280,1348,1384,1430,1490,1569,1639,1707,1771,1794,1758,1798,1879,1971,2013,2096,2253
93000,Great Lakes,3,2,Per capita personal consumption expenditures (PCE) by state,20,...,  Financial services and insurance,1573,1687,1814,1988,1903,1910,1971,2093,2228,2298,2406,2386,2208,2319,2405,2357,2483,2621,2705
93000,Great Lakes,3,2,Per capita personal consumption expenditures (PCE) by state,21,...,  Other services,1623,1758,1806,1911,2045,2115,2237,2325,2403,2513,2596,2688,2692,2758,2810,2859,2883,3014,3094
